Inventarisnr.,,,Inv.srt,,Omschrijving,,Terminal-ID,,Straat,Thv,CBS,Wijk,Sector A,Sector B,Sector C,,Sector D,X-Coord.,Y-Coord.,Voeding,ICS,Online,Type,ESN no,Cr Callno,Sleutel,GSM,Deelgem.,Deelgem niveau,Man nr,Status,Mutdatum,Door user,Inv.status
FT597,,,FT,,Fietstrommel,,,,PARALLELSTR,40,,,,,,,,51.9440689086914,4.42412996292114,,,,,,,,0633595612,Overschie,,,A,15-07-2010,STREPE,
FT598,,,FT,,Fietstrommel,,,,BATAVIERENSTR,39,,,,,,,,,,,,,,,,,0633595613,Centrum,,,A,15-07-2010,STREPE,
FT599,,,FT,,Fietstrommel,,,,ZEEMANSSTR,11,,,,,,,,,,,,,,,,,0633595614,Centrum,,,A,15-07-2010,STREPE,
FT6,,,FT,,Fietstrommel,,,,NOBELSTR,88,,,,,,,,51.9324607849121,4.45884990692139,,,,,,,,,Noord,,,A,07-06-2009,Conversie,
FT60,,,FT,,Fietstrommel,,,,Bibliotheek,198,,,,,,,,52.0025596618652,4.3755202293396,,,,,,,,,Hoogvliet,,,A,06-07-2010,STREPE,
FT600,,,FT,,Fietstrommel,,,,MOERKERKESTR,90/92,,,,,,,,,,,,,,,,,0633595615,Charlois,,,A,15-07-2010,STREPE,
FT601,,,FT,,Fietstrommel,,,,PARALLELSTR,4,,,,,,,,51.9430198669434,4.42452001571655,,,,,,,,0633595616,Overschie,,,A,15-07-2010,STREPE,
FT603,,,FT,,Fietstrommel,,,,BEUKELSDK,32,,,,,,,,51.9216499328613,4.45866012573242,,,,,,,,06-33184382,Delfshaven,,,A,15-07-2010,STREPE,
FT604,,,FT,,Fietstrommel,,,,BEUKELSDK,22,,,,,,,,51.9216804504395,4.45888996124268,,,,,,,,06-33184388,Delfshaven,,,A,15-07-2010,STREPE,
FT605,,,FT,,Fietstrommel,,,,BEUKELSDK,24,,,,,,,,51.9216804504395,4.45883989334106,,,,,,,,06-33184395,Delfshaven,,,A,15-07-2010,STREPE,
FT606,,,FT,,Fietstrommel,,,,BEUKELSDK,172,,,,,,,,51.9199714660645,4.44929981231689,,,,,,,,0633184400,Delfshaven,,,A,15-07-2010,STREPE,
FT607,,,FT,,Fietstrommel,,,,BALKENSTR,14,,,,,,,,,,,,,,,,,06-331844371,Delfshaven,,,A,15-07-2010,STREPE,
FT608,,,FT,,Fietstrommel,,,,BURG MEINESZLN,13,,,,,,,,,,,,,,,,,06-33184403,Delfshaven,,,A,15-07-2010,STREPE,
FT609,,,FT,,Fietstrommel,,,,BURG MEINESZLN,43,,,,,,,,,,,,,,,,,06-33184394,Delfshaven,,,A,15-07-2010,STREPE,
FT61,,,FT,,Fietstrommel,,,,DOEZASTR,2,,,,,,,,51.9289398193359,4.46415996551514,,,,,,,,,Noord,,,A,06-07-2010,STREPE,
FT610,,,FT,,Fietstrommel,,,,BURG MEINESZLN,51,,,,,,,,,,,,,,,,,06-33184398,Delfshaven,,,A,15-07-2010,STREPE,
FT611,,,FT,,Fietstrommel,,,,BURG MEINESZLN,72,,,,,,,,,,,,,,,,,0633184397,Delfshaven,,,A,15-07-2010,STREPE,
FT612,,,FT,,Fietstrommel,,,,A PIERSONSTR,22,,,,,,,,,,,,,,,,,06-33184405,Delfshaven,,,A,15-07-2010,STREPE,
FT613,,,FT,,Fietstrommel,,,,BEATRYSSTR,38,,,,,,,,,,,,,,,,,06-33184359,Delfshaven,,,A,15-07-2010,STREPE,
FT614,,,FT,,Fietstrommel,,,,A MILDERSSTR,73,,,,,,,,,,,,,,,,,06-33184383,Delfshaven,,,A,15-07-2010,STREPE,
FT615,,,FT,,Fietstrommel,,,,ESSENBURGSNGL,149,,,,,,,,,,,,,,,,,06-33184380,Delfshaven,,,A,15-07-2010,STREPE,
FT616,,,FT,,Fietstrommel,,,,C DE VRIESELN,83,,,,,,,,,,,,,,,,,06-33184360,Delfshaven,,,A,15-07-2010,STREPE,
FT617,,,FT,,Fietstrommel,,,,VOLMARYNSTR,148,,,,,,,,,,,,,,,,,06-33184404,Delfshaven,,,A,15-07-2010,STREPE,
FT618,,,FT,,Fietstrommel,,,,ROCHUSSENSTR,199,,,,,,,,,,,,,,,,,06-33184384,Delfshaven,,,A,15-07-2010,STREPE,
FT619,,,FT,,Fietstrommel,,,,ROCHUSSENSTR,335,,,,,,,,,,,,,,,,,06-33184392,Delfshaven,,,A,15-07-2010,STREPE,
FT62,,,FT,,Fietstrommel,,,,SCHIEKD,624,,,,,,,,51.9286117553711,4.47360992431641,,,,,,,,,Noord,,,A,07-06-2009,Conversie,
FT620,,,FT,,Fietstrommel,,,,WATERGEUSSTR,191,,,,,,,,,,,,,,,,,06-33184365,Delfshaven,,,A,15-07-2010,STREPE,
FT621,,,FT,,Fietstrommel,,,,CORVERSTR,62,,,,,,,,,,,,,,,,,06-33184378,Delfshaven,,,A,15-07-2010,STREPE,
FT622,,,FT,,Fietstrommel,,,,MAURITSSTR,128,,,,,,,,,,,,,,,,,06-33184401,Centrum,,,A,15-07-2010,STREPE,
FT623,,,FT,,Fietstrommel,,,,STATENSNGL,van Goenstraat,,,,,,,,,,,,,,,,,06-33184374,Noord,,,A,15-07-2010,STREPE,
FT624,,,FT,,Fietstrommel,,,,SCHIETBAANLN,34,,,,,,,,,,,,,,,,,06-33184386,Centrum,,,A,15-07-2010,STREPE,
FT625,,,FT,,Fietstrommel,,,,STATENWG,159,,,,,,,,,,,,,,,,,06-33184377,Noord,,,A,15-07-2010,STREPE,
FT626,,,FT,,Fietstrommel,,,,STADHOUDERSPLN,14,,,,,,,,,,,,,,,,,06-33184391,Noord,,,A,15-07-2010,STREPE,
FT627,,,FT,,Fietstrommels,,,,G SCHOLTENSTR,11,,,,,,,,,,,,,,,,,0633184366,Noord,,,A,15-07-2010,STREPE,
FT628,,,FT,,Fietstrommel,,,,T V POORTVLIETSTR,9,,,,,,,,,,,,,,,,,06-33184379,Noord,,,A,15-07-2010,STREPE,
FT629,,,FT,,Fietstrommel,,,,HOOIDRIFT,13-15,,,,,,,,,,,,,,,,,0633184375,Delfshaven,,,A,15-07-2010,STREPE,
FT63,,,FT,,Fietstrommel,,,,UNGERPLN,8,,,,,,,,51.9289398193359,4.47179985046387,,,,,,,,,Noord,,,A,07-06-2009,Conversie,
FT630,,,FT,,Fietstrommel,,,,BERGWG,127,,,,,,,,,,,,,,,,,0633184402,Noord,,,A,15-07-2010,STREPE,
FT631,,,FT,,Fietstrommel,,,,BERGWG,301,,,,,,,,,,,,,,,,,0633184369,Noord,,,A,15-07-2010,STREPE,
FT632,,,FT,,Fietstrommel,,,,G SCHOLTENSTR,40,,,,,,,,,,,,,,,,,0633184370,Noord,,,A,15-07-2010,STREPE,
FT633,,,FT,,Fietstrommel,,,,1E PYNACKERSTR,134,,,,,,,,,,,,,,,,,0633184367,Noord,,,A,15-07-2010,STREPE,
FT634,,,FT,,Fietstrommel,,,,SCHIETBAANLN,86,,,,,,,,,,,,,,,,,,Delfshaven,,,A,11-01-2011,OOMEBE,
FT635,,,FT,,Fietstrommel,,,,SCHIEKD,109,,,,,,,,,,,,,,,,,0633184362,Noord,,,A,15-07-2010,STREPE,
FT636,,,FT,,Fietstrommel,,,,OOSTERVANTSTR,3,,,,,,,,,,,,,,,,,0633184390,Delfshaven,,,A,15-07-2010,STREPE,
FT637,,,FT,,Fietstrommel,,,,BEUKELSDK,80,,,,,,,,,,,,,,,,,0633184376,Delfshaven,,,A,15-07-2010,STREPE,
FT638,,,FT,,Fietstrommel,,,,V OOSTERZEESTR,26,,,,,,,,,,,,,,,,,0633184389,Delfshaven,,,A,15-07-2010,STREPE,
FT639,,,FT,,Fietstrommels,,,,PROVENIERSSNGL,22,,,,,,,,,,,,,,,,,0633184381,Noord,,,A,15-07-2010,STREPE,
FT64,,,FT,,Fietstrommel,,,,UNGERPLN,8,,,,,,,,51.9289398193359,4.47180986404419,,,,,,,,,Noord,,,A,07-06-2009,Conversie,
FT640,,,FT,,Fietstrommel,,,,STADHOUDERSPLN,11,,,,,,,,,,,,,,,,,0633184363,Noord,,,A,15-07-2010,STREPE,
FT641,,,FT,,Fietstrommel,,,,DUYVESTEYNHOF,,,,,,,,,,,,,,,,,,0633184368,Overschie,,,A,29-02-2012,STREPE,
FT642,,,FT,,Fietstrommel,,,,VLIETLN,32A,,,,,,,,,,,,,,,,,0633184399,Kralingen/Crooswijk,,,A,15-07-2010,STREPE,
FT643,,,FT,,Fietstrommel,,,,VLIETLN,32A,,,,,,,,,,,,,,,,,0633184373,Kralingen/Crooswijk,,,A,15-07-2010,STREPE,
FT644,,,FT,,Fietstrommel,,,,TABORSTR,12,,,,,,,,,,,,,,,,,0633184372,Kralingen/Crooswijk,,,A,15-07-2010,STREPE,
FT645,,,FT,,Fietstrommel,,,,HOOIDRIFT,9,,,,,,,,,,,,,,,,,0633184393,Delfshaven,,,A,15-07-2010,STREPE,
FT646,,,FT,,Fietstrommel,,,,KRALINGSE PLASLN,97B,,,,,,,,,,,,,,,,,0633184387,Kralingen/Crooswijk,,,A,15-07-2010,STREPE,
FT647,,,FT,,Fietstrommel,,,,PALESTINASTR,59,,,,,,,,,,,,,,,,,0633184385,Kralingen/Crooswijk,,,A,15-07-2010,STREPE,
FT648,,,FT,,Fietstrommel,,,,C DE VRIESELN,96,,,,,,,,,,,,,,,,,0633184396,Delfshaven,,,A,15-07-2010,STREPE,
FT649,,,FT,,Fietstrommel,,,,GR FLORISSTR,28,,,,,,,,,,,,,,,,,0633184406,Delfshaven,,,A,15-07-2010,STREPE,
FT65,,,FT,,Fietstrommel,,,,CROOSWYKSESNGL,13b,,,,,,,,51.9297714233398,4.489990234375,,,,,,,,,Kralingen/Crooswijk,,,A,07-06-2009,Conversie,
FT650,,,FT,,Fietstrommel,,,,WERKHOEFSTR,7,,,,,,,,,,,,,,,,,0633184364,Delfshaven,,,A,15-07-2010,STREPE,
FT651,,,FT,,Fietstrommel,,,,C P TIELESTR,53,,,,,,,,,,,,,,,,,0633184361,Delfshaven,,,A,15-07-2010,STREPE,
FT652,,,FT,,Fietstrommel,,,,HONDIUSSTR,32,,,,,,,,,,,,,,,,,0633184358,Delfshaven,,,A,15-07-2010,STREPE,
FT654,,,FT,,Fietstrommel,,,,S MULLERSTR,1,,,,,,,,,,,,,,,,,0649627869,Delfshaven,,,A,16-09-2010,STREPE,
FT655,,,FT,,Fietstrommel,,,,BLOKMAKERSSTR,25,,,,,,,,,,,,,,,,,0649627107,Charlois,,,A,27-04-2011,OOMEBE,
FT656,,,FT,,Fietsentrommel,,,,ESSENBURGSNGL,63,,,,,,,,,,,,,,,,,0633406337,Delfshaven,,,A,27-04-2011,OOMEBE,
FT657,,,FT,,Fietstrommel,,,,GORDELWG,61,,,,,,,,,,,,,,,,,0649627108,Noord,,,A,16-09-2010,STREPE,
FT658,,,FT,,Fietstrommel,,,,BERGSNGL,172,,,,,,,,,,,,,,,,,0649627867,Noord,,,A,16-09-2010,STREPE,
FT659,,,FT,,Fietstrommel,,,,PARADYSLN,115,,,,,,,,,,,,,,,,,0649627864,Kralingen/Crooswijk,,,A,16-09-2010,STREPE,
FT66,,,FT,,Fietstrommel,,,,CROOSWYKSESNGL,16,,,,,,,,51.9297409057617,4.48965978622437,,,,,,,,,Kralingen/Crooswijk,,,A,10-08-2011,OOMEBE,
FT660,,,FT,,Fietstrommel,,,,PR MARGRIETLN,5,,,,,,,,,,,,,,,,,,Hillegersberg,,,A,24-08-2010,STREPE,
FT661,,,FT,,Fietstrommel,,,,BARONIESTR,56,,,,,,,,,,,,,,,,,0649627862,Hillegersberg,,,A,16-09-2010,STREPE,
FT662,,,FT,,Fietstrommel,,,,ADRIANASTR,71,,,,,,,,,,,,,,,,,0649627863,Centrum,,,A,16-09-2010,STREPE,
FT663,,,FT,,Fietstrommel,,,,ROCHUSSENSTR,61,,,,,,,,,,,,,,,,,0649627106,Centrum,,,A,16-09-2010,STREPE,
FT664,,,FT,,Fietstrommel,,,,WALRAVENSTR,9,,,,,,,,,,,,,,,,,0649627110,Charlois,,,A,12-10-2010,BRUIPE,
FT665,,,FT,,Fietstrommel,,,,V DIESTSTR,38-42,,,,,,,,,,,,,,,,,0649627860,Charlois,,,A,16-09-2010,STREPE,
FT666,,,FT,,Fietstrommel,,,,BOERGOENSESTR,78,,,,,,,,,,,,,,,,,0649627109,Charlois,,,A,16-09-2010,STREPE,
FT667,,,FT,,Fietstrommel,,,,BOERGOENSESTR,78,,,,,,,,,,,,,,,,,0649627865,Charlois,,,A,16-09-2010,STREPE,
FT668,,,FT,,Fietstrommel,,,,Dorpsweg,2,,,,,,,,,,,,,,,,,,Charlois,,,A,16-12-2010,BRUIPE,
ft669,,,FT,,Fietstrommel,,,,PLEINWG,71,,,,,,,,51.8905715942383,4.4843602180481,,,,,,,,,Charlois,,,A,14-06-2012,BRUIPE,
FT67,,,FT,,Fietstrommel,,,,CROOSWYKSESNGL,29b,,,,,,,,51.9298706054687,4.48823976516724,,,,,,,,,Kralingen/Crooswijk,,,A,06-07-2010,BEHEER-STZ,
ft670,,,FT,,Fietstrommel,,,,BEATRYSSTR,69,,,,,,,,51.9197883605957,4.45686006546021,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
ft671,,,FT,,Fietstrommel,,,,BILDERDYKSTR,210,,,,,,,,51.9173698425293,4.43269014358521,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
ft672,,,FT,,Fietstrommel,,,,TIDEMANSTR,to 13,,,,,,,,51.9188613891602,4.4481201171875,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
ft673,,,FT,,Fietstrommel,,,,V CITTERSSTR,34,,,,,,,,,,,,,,,,,,Delfshaven,,,A,18-11-2011,OOMEBE,
ft674,,,FT,,Fietstrommel,,,,ESSENBURGSNGL,to 127,,,,,,,,51.9209709167481,4.44532012939453,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
ft675,,,FT,,Fietstrommel,,,,ESSENBURGSNGL,2,,,,,,,,52.1895790100098,5.29523992538452,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
ft676,,,FT,,Fietstrommel,,,,GR FLORISSTR,110,,,,,,,,51.9189910888672,4.4565601348877,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
ft677,,,FT,,Fietstrommel,,,,MATHENESSERLN,396,,,,,,,,51.9137001037598,4.45088005065918,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
ft678,,,FT,,Fietstrommel,,,,MATHENESSERLN,to 450,,,,,,,,51.9148788452148,4.44828987121582,,,,,,,,,Charlois,,,A,14-06-2012,BRUIPE,
ft679,,,FT,,Fietstrommel,,,,ROCHUSSENSTR,375,,,,,,,,51.9094390869141,4.45078992843628,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
FT68,,,FT,,Fietstrommel,,,,CROOSWYKSESNGL,31,,,,,,,,51.9299087524414,4.48802995681763,,,,,,,,,Kralingen/Crooswijk,,,A,07-06-2009,Conversie,
ft680,,,FT,,Fietstrommel,,,,SCHIETBAANLN,74,,,,,,,,51.9156684875488,4.45909976959229,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
ft681,,,FT,,Fietstrommel,,,,SCHIETBAANLN,126,,,,,,,,51.9156913757324,4.45611000061035,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
ft682,,,FT,,Fietstrommel,,,,W BUYTEWECHSTR,50,,,,,,,,51.9072799682617,4.46028995513916,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
ft683,,,FT,,Fietstrommel,,,,DONKERSLOOTSTR,to 111,,,,,,,,51.89208984375,4.51669979095459,,,,,,,,,Feijenoord,,,A,14-06-2012,BRUIPE,
ft684,,,FT,,Fietstrommel,,,,W VARKENOORDSEWG,Breeweg,,,,,,,,51.8906211853027,4.51950979232788,,,,,,,,,Feijenoord,,,A,14-06-2012,BRUIPE,
ft685,,,FT,,Fietstrommel,,,,BERGWG,243,,,,,,,,51.9347686767578,4.47516012191772,,,,,,,,,Noord,,,A,14-06-2012,BRUIPE,
ft686,,,FT,,Fietstrommel,,,,LISPLN,hoek gordelweg,,,,,,,,51.9392395019531,4.47405004501343,,,,,,,,,Noord,,,A,14-06-2012,BRUIPE,
ft687,,,FT,,Fietstrommel,,,,MOLENWATERWG,8,,,,,,,,51.9269485473633,4.47289991378784,,,,,,,,,Noord,,,A,14-06-2012,BRUIPE,
ft688,,,FT,,Fietstrommel,,,,BERGSELN,to 126,,,,,,,,51.9379806518555,4.47402000427246,,,,,,,,,Noord,,,A,14-06-2012,BRUIPE,
FT689,,,FT,,Fietstrommel,,,,L HILLEWG,110,,,,,,,,51.8929290771484,4.50201988220215,,,,,,,,,Feijenoord,,,A,13-06-2012,BRUIPE,
FT69,,,FT,,Fietstrommel,,,,HG BOEZEM,23,,,,,,,,51.9246292114258,4.49774980545044,,,,,,,,,Kralingen/Crooswijk,,,A,07-06-2009,Conversie,
FT690,,,FT,,Fietstrommel,,,,HEEMRAADSSNGL,246,,,,,,,,51.9131584167481,4.45611000061035,,,,,,,,,Delfshaven,,,A,13-06-2012,BRUIPE,
FT691,,,FT,,Fietstrommel,,,,VAANDRIGSTR,25,,,,,,,,51.9340209960938,4.49665021896362,,,,,,,,,Kralingen/Crooswijk,,,A,13-06-2012,BRUIPE,
FT692,,,FT,,Fietstrommel,,,,GORDELWG,60,,,,,,,,51.9401397705078,4.47707986831665,,,,,,,,,Noord,,,A,13-06-2012,BRUIPE,
FT693,,,FT,,Fietstrommel,,,,VD HOONAARDSTR,12,,,,,,,,51.9357299804688,4.4752402305603,,,,,,,,,Noord,,,A,13-06-2012,BRUIPE,
FT694,,,FT,,Fietstrommel,,,,BERGWG,203,,,,,,,,51.9356803894043,4.47635984420776,,,,,,,,,Noord,,,A,13-06-2012,BRUIPE,
FT695,,,FT,,Fietstrommel,,,,KOOTSEKD,32,,,,,,,,51.9445495605469,4.48439979553223,,,,,,,,,Hillegersberg,,,A,13-06-2012,BRUIPE,
FT696,,,FT,,Fietstrommel,,,,BEGONIASTR,2,,,,,,,,51.9450912475586,4.473060131073,,,,,,,,,Hillegersberg,,,A,13-06-2012,BRUIPE,
FT697,,,FT,,Fietstrommel,,,,COOLHAVEN,126,,,,,,,,51.9075813293457,4.45644998550415,,,,,,,,,Delfshaven,,,A,13-06-2012,BRUIPE,
FT698,,,FT,,Fietstrommel,,,,W BUYTEWECHSTR,126,,,,,,,,51.9067916870117,4.45636987686157,,,,,,,,,Delfshaven,,,A,13-06-2012,BRUIPE,
FT699,,,FT,,,,,,BOSPOLDERSTR,11B,,,,,,,,51.9095115661621,4.44217014312744,,,,,,,,,Delfshaven,,,A,13-06-2012,BRUIPE,
FT7,,,FT,,Fietstrommel,,,,NOBELSTR,88,,,,,,,,51.9324607849121,4.45885992050171,,,,,,,,,Noord,,,A,07-06-2009,Conversie,
FT70,,,FT,,Fietstrommel,,,,C DE VRIESELN,3,,,,,,,,51.9177093505859,4.45917987823486,,,,,,,,,Delfshaven,,,A,07-06-2009,Conversie,
FT700,,,FT,,Fietstrommel,,,,MATHENESSERDK,114,,,,,,,,51.9167785644531,4.44187021255493,,,,,,,,,Delfshaven,,,A,13-06-2012,BRUIPE,
FT701,,,FT,,Fietstrommel,,,,SCHIEDAMSEWG BEN,467,,,,,,,,51.9102401733398,4.44321012496948,,,,,,,,,Delfshaven,,,A,13-06-2012,BRUIPE,
FT702,,,FT,,Fietstrommel,,,,MATHENESSERLN,466,,,,,,,,51.9152488708496,4.44777011871338,,,,,,,,,Delfshaven,,,A,13-06-2012,BRUIPE,
FT703,,,FT,,Fietstrommel,,,,ROCHUSSENSTR,373,,,,,,,,51.9094009399414,4.45095014572144,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
FT704,,,FT,,Fietstrommel,,,,MATHENESSERLN,398,,,,,,,,51.9137115478516,4.45078992843628,,,,,,,,,Delfshaven,,,A,14-06-2012,BRUIPE,
FT705,,,FT,,Fietstrommel,,,,SOETENDAALSEWG,95,,,,,,,,51.9393196105957,4.48052978515625,,,,,,,,,Noord,,,A,14-06-2012,BRUIPE,
FT71,,,FT,,Fietstrommel,,,,C DE VRIESELN,3,,,,,,,,51.9177093505859,4.45918989181519,,,,,,,,0629476379,Delfshaven,,,A,06-07-2010,BEHEER-STZ,
FT72,,,FT,,Fietstrommel,,,,C DE VRIESELN,42,,,,,,,,51.916259765625,4.45945978164673,,,,,,,,,Delfshaven,,,A,07-06-2009,Conversie,
FT73,,,FT,,Fietstrommel,,,,C DE VRIESELN,42,,,,,,,,51.916259765625,4.45946979522705,,,,,,,,0629476512,Delfshaven,,,A,06-07-2010,BEHEER-STZ,
FT74,,,FT,,Fietstrommel,,,,C DE VRIESELN,101,,,,,,,,51.9140815734863,4.45964002609253,,,,,,,,,Delfshaven,,,A,07-06-2009,Conversie,
FT75,,,FT,,Fietstrommel,,,,HEEMRAADSSNGL,26,,,,,,,,51.9210395812988,4.45601987838745,,,,,,,,0629476671,Delfshaven,,,A,06-07-2010,STREPE,
FT76,,,FT,,Fietstrommel,,,,HEEMRAADSSNGL,26,,,,,,,,51.9210395812988,4.45602989196777,,,,,,,,,Delfshaven,,,A,07-06-2009,Conversie,
FT77,,,FT,,Fietstrommel,,,,HEEMRAADSSNGL,26,,,,,,,,51.9210395812988,4.4560399055481,,,,,,,,0629476709,Delfshaven,,,A,06-07-2010,BEHEER-STZ,
FT78,,,FT,,Fietstrommel,,,,MATHENESSERLN,228,,,,,,,,51.9145889282227,4.46231985092163,,,,,,,,,Delfshaven,,,A,07-06-2009,Conversie,
FT79,,,FT,,Fietstrommel,,,,MATHENESSERLN,301,,,,,,,,51.9142189025879,4.45773983001709,,,,,,,,,Delfshaven,,,A,06-07-2010,STREPE,
FT8,,,FT,,Fietstrommel,,,,BERGSNGL,80,,,,,,,,51.9378814697266,4.46966981887817,,,,,,,,,Noord,,,A,07-06-2009,Conversie,
FT80,,,FT,,Fietstrommel,,,,MATHENESSERLN,320,,,,,,,,51.9139709472656,4.45766019821167,,,,,,,,,Delfshaven,,,A,07-06-2009,Conversie,
FT81,,,FT,,Fietstrommel,,,,BOSPOLDERPLN,32,,,,,,,,51.9085006713867,4.44186019897461,,,,,,,,,Delfshaven,,,A,06-07-2010,BEHEER-STZ,
FT82,,,FT,,Fietstrommel,,,,PINKSTR,10,,,,,,,,51.9176597595215,4.41782999038696,,,,,,,,,Delfshaven,,,A,06-07-2010,STREPE,
FT83,,,FT,,Fietstrommel,,,,MATHENESSERDK,87,,,,,,,,51.9153900146484,4.43535995483398,,,,,,,,,Delfshaven,,,A,07-06-2009,Conversie,
FT84,,,FT,,Fietstrommel,,,,MATHENESSERWG,132,,,,,,,,51.914249420166,4.43702983856201,,,,,,,,,Delfshaven,,,A,06-07-2010,BEHEER-STZ,
FT85,,,FT,,Fietstrommel,,,,D DANESTR,1,,,,,,,,51.9140396118164,4.4342098236084,,,,,,,,,Delfshaven,,,A,07-06-2009,Conversie,
FT86,,,FT,,Fietstrommel,,,,ESSENBURGSNGL,118,,,,,,,,51.9211082458496,4.44585990905762,,,,,,,,,Delfshaven,,,A,07-06-2009,Conversie,
FT87,,,FT,,Fietstrommel,,,,HEEMRAADSSNGL,213,,,,,,,,51.9157104492188,4.45434999465942,,,,,,,,,Delfshaven,,,A,07-06-2009,Conversie,
FT88,,,FT,,Fietstrommel,,,,HEEMRAADSSNGL,213,,,,,,,,51.9157104492188,4.45436000823975,,,,,,,,,Delfshaven,,,A,07-06-2009,Conversie,
FT89,,,FT,,Fietstrommel,,,,C P TIELESTR,13,,,,,,,,51.9143791198731,4.45346021652222,,,,,,,,,Delfshaven,,,A,06-07-2010,BEHEER-STZ,
FT9,,,FT,,Fietstrommel,,,,BERGSNGL,76,,,,,,,,51.9380111694336,4.46962976455689,,,,,,,,,Noord,,,A,07-06-2009,Conversie,
FT90,,,FT,,Fietstrommel,,,,ROCHUSSENSTR,317,,,,,,,,51.9089698791504,4.45431995391846,,,,,,,,,Delfshaven,,,A,07-06-2009,Conversie,
FT91,,,FT,,Fietstrommel,,,,VIRULYPLN,16,,,,,,,,51.9197998046875,4.45080995559692,,,,,,,,,Delfshaven,,,A,06-07-2010,STREPE,
FT92,,,FT,,Fietstrommel,,,,VD TAKSTR,26,,,,,,,,51.9144592285156,4.49549007415772,,,,,,,,,Feijenoord,,,A,07-06-2009,Conversie,
FT93,,,FT,,Fietstrommel,,,,PR HENDRIKKD,89,,,,,,,,51.9130783081055,4.49467992782593,,,,,,,,,Feijenoord,,,A,06-07-2010,BEHEER-STZ,
FT94,,,FT,,Fietstrommel,,,,PR HENDRIKKD,115,,,,,,,,51.911678314209,4.49381017684937,,,,,,,,,Feijenoord,,,A,07-06-2009,Conversie,
FT95,,,FT,,Fietstrommel,,,,PR HENDRIKKD,154,,,,,,,,51.9102592468262,4.49077987670898,,,,,,,,,Feijenoord,,,A,07-06-2009,Conversie,
FT96,,,FT,,Fietstrommel,,,,PR HENDRIKLN,13,,,,,,,,51.9155807495117,4.50091981887817,,,,,,,,,Feijenoord,,,A,07-06-2009,Conversie,
FT97,,,FT,,Fietstrommel,,,,DIAMANTWG,1,,,,,,,,51.9464302062988,4.4664797782898,,,,,,,,,Hillegersberg,,,A,07-07-2010,STREPE,
FT98,,,FT,,Fietstrommel,,,,RANDWG,91,,,,,,,,51.8913497924805,4.51283979415894,,,,,,,,,Feijenoord,,,A,07-06-2009,Conversie,
FT99,,,FT,,Fietstrommel,,,,BERGWG,265,,,,,,,,51.9343414306641,4.47452020645142,,,,,,,,,Noord,,,A,07-06-2009,Conversie,
